gene_id,average_length
ENSG00000143183.15,567
ENSG00000143179.11,754.5
ENSG00000143157.10,1830
ENSG00000152382.5,1008
ENSG00000143195.11,1842
ENSG00000143194.11,1218
ENSG00000143167.10,960
ENSG00000143190.20,2227
ENSG00000198821.9,493.5
ENSG00000143162.7,663
ENSG00000198771.9,1206
ENSG00000197965.10,600
ENSG00000143199.16,4588
ENSG00000143158.9,384
ENSG00000143164.14,2711.25
ENSG00000143147.13,1446.5
ENSG00000143155.11,678
ENSG00000213064.8,483
ENSG00000143178.11,1347
ENSG00000143185.3,345
ENSG00000143184.4,345
ENSG00000143196.4,606
ENSG00000143153.11,912
ENSG00000143156.12,1077
ENSG00000117475.12,864
ENSG00000117477.11,1528.5
ENSG00000117479.11,1192.5
ENSG00000198734.9,6675
ENSG00000174175.15,2493
ENSG00000007908.14,1833
ENSG00000171806.10,1119
ENSG00000000460.15,1296
ENSG00000000457.12,2148
ENSG00000075945.11,2257.5
ENSG00000120370.11,945
ENSG00000116132.10,696
ENSG00000007933.11,1599
ENSG00000094963.12,1608
ENSG00000010932.14,1504.5
ENSG00000076258.8,1677
ENSG00000117523.14,8575.5
ENSG00000034971.13,1515
ENSG00000117533.13,424.5
ENSG00000010165.18,1858
ENSG00000180999.9,537
ENSG00000135845.8,894
ENSG00000094975.12,3177.75
ENSG00000117560.7,615
ENSG00000120337.8,534
ENSG00000117586.9,477
ENSG00000117592.8,675
ENSG00000162753.11,3375
ENSG00000183831.6,801
ENSG00000076321.9,1830
ENSG00000117593.9,1724
ENSG00000185278.13,1175
ENSG00000117601.12,1395
ENSG00000152061.20,1341.6
ENSG00000116161.16,622.5
ENSG00000120333.4,387
ENSG00000116147.15,4077
ENSG00000152092.14,3741
ENSG00000198797.6,2352
ENSG00000075391.15,3631.5
ENSG00000240021.8,663
ENSG00000116191.16,1713
ENSG00000116194.11,1476
ENSG00000116199.10,1230
ENSG00000186283.12,1194
ENSG00000057252.11,1530
ENSG00000116218.11,1050
ENSG00000162782.14,3027
ENSG00000143340.6,504
ENSG00000169905.11,904.5
ENSG00000143337.17,1753.5
ENSG00000135837.14,9354
ENSG00000116260.15,2029.5
ENSG00000121454.5,1173
ENSG00000230124.5,849
ENSG00000143324.12,1993.5
ENSG00000135823.12,616.5
ENSG00000153029.13,850.2
ENSG00000162783.10,984
ENSG00000135821.15,1122
ENSG00000135828.10,2226
ENSG00000143333.6,609
ENSG00000135824.11,570
ENSG00000135838.12,821.25
ENSG00000135862.5,4830
ENSG00000058085.13,3459
ENSG00000157064.9,916.5
ENSG00000116698.19,3484.714286
ENSG00000116701.13,1459.5
ENSG00000162704.14,460.5
ENSG00000173627.7,1104
ENSG00000143344.14,2359.5
ENSG00000198756.9,1773
ENSG00000198860.10,461.4
ENSG00000116667.11,366
ENSG00000116406.17,2823
ENSG00000135842.15,2787
ENSG00000121481.9,1011
ENSG00000121486.10,2202
ENSG00000116668.11,2703
ENSG00000116679.14,1929
ENSG00000116690.10,4082.25
ENSG00000116703.13,663
ENSG00000073756.10,1815
ENSG00000116711.9,2250
ENSG00000162670.9,2301
ENSG00000150681.8,708
ENSG00000090104.10,630
ENSG00000127074.13,480
ENSG00000116741.7,636
ENSG00000116750.12,995.4
ENSG00000116747.11,1429.8
ENSG00000023572.7,496.5
ENSG00000134371.9,1596
ENSG00000162630.5,1269
ENSG00000162687.15,3317
ENSG00000000971.14,2523
ENSG00000244414.5,858
ENSG00000134389.9,1710
ENSG00000143278.3,1986
ENSG00000066279.15,8056.5
ENSG00000134376.13,3717
ENSG00000143355.14,1124
ENSG00000151414.13,909
ENSG00000151418.10,304
ENSG00000081237.17,2541
ENSG00000116833.12,1508
ENSG00000162702.7,2634
ENSG00000118200.13,4432
ENSG00000170128.3,1086
ENSG00000081248.9,5622
ENSG00000116857.15,556.5
ENSG00000159166.12,1554
ENSG00000159173.17,564
ENSG00000174307.6,384
ENSG00000159176.12,582
ENSG00000134369.14,5527
ENSG00000198700.8,3126
ENSG00000198892.6,594
ENSG00000134375.9,516
ENSG00000176393.9,1953
ENSG00000163435.14,1116
ENSG00000170075.8,1446
ENSG00000143862.6,502.5
ENSG00000143851.14,1141.5
ENSG00000133067.16,2713
ENSG00000077152.8,594
ENSG00000077157.19,1706.25
ENSG00000143858.10,1260
ENSG00000183155.4,372
ENSG00000117153.14,1707
ENSG00000159346.11,1128
ENSG00000159348.11,918
ENSG00000163444.10,1131
ENSG00000122180.4,675
ENSG00000163485.14,807
ENSG00000133048.11,1152
ENSG00000133063.14,1372.5
ENSG00000159388.5,477
ENSG00000188783.5,1149
ENSG00000188770.8,999
ENSG00000058668.13,3565.5
ENSG00000122188.11,1173
ENSG00000143845.13,1173
ENSG00000174567.7,399
ENSG00000143850.11,3147
ENSG00000158615.8,2142
ENSG00000133056.12,4863
ENSG00000198625.11,864
ENSG00000170382.10,2142
ENSG00000184144.8,3123
ENSG00000174529.7,768
ENSG00000133059.15,2722.5
ENSG00000163545.7,1887
ENSG00000117266.14,1470
ENSG00000174514.11,1545
ENSG00000158711.12,1257
ENSG00000158715.5,1662
ENSG00000117280.11,516
ENSG00000162877.11,1509
ENSG00000266094.5,1022
ENSG00000143486.14,1569
ENSG00000162889.9,1158
ENSG00000136634.5,409.5
ENSG00000142224.14,534
ENSG00000162891.9,493.5
ENSG00000162892.14,475.5
ENSG00000162894.10,977
ENSG00000162896.5,2295
ENSG00000182795.12,1437
ENSG00000123843.11,757.5
ENSG00000123838.9,1794
ENSG00000117322.15,3190.5
ENSG00000117335.17,1122
ENSG00000008118.8,1431
ENSG00000196878.11,3519
ENSG00000123689.5,312
ENSG00000117594.8,879
ENSG00000009790.13,1267
ENSG00000162757.4,810
ENSG00000117595.9,1261.5
ENSG00000117597.16,2271
ENSG00000082497.10,1071
ENSG00000054392.11,1331.25
ENSG00000143473.10,2929.5
ENSG00000082512.13,1674
ENSG00000198570.5,588
ENSG00000170385.9,1524
ENSG00000117650.11,1220
ENSG00000143493.11,2826.75
ENSG00000143476.16,2130
ENSG00000066027.10,1375.5
ENSG00000065600.11,1144.5
ENSG00000117691.8,519
ENSG00000162772.15,412.5
ENSG00000123685.7,384
ENSG00000117697.13,669
ENSG00000162769.11,1668
ENSG00000143494.14,908.25
ENSG00000174606.11,1381.5
ENSG00000136643.10,2679
ENSG00000152104.10,3564
ENSG00000136636.11,2448
ENSG00000042781.11,10125
ENSG00000196482.15,1322.25
ENSG00000092978.9,1359
ENSG00000162814.9,1086
ENSG00000067533.5,849
ENSG00000092969.10,1287
ENSG00000143353.10,690
ENSG00000067704.9,3039
ENSG00000162817.6,429
ENSG00000117791.14,891
ENSG00000186205.11,1014
ENSG00000136630.12,1467
ENSG00000143507.16,1449
ENSG00000143512.11,2175
ENSG00000143498.16,1182
ENSG00000186063.11,921
ENSG00000162819.10,1131
ENSG00000197520.9,477
ENSG00000154309.8,4575
ENSG00000178395.6,1872
ENSG00000143514.15,3211.5
ENSG00000143756.10,823.5
ENSG00000143753.11,972
ENSG00000143748.16,2281.5
ENSG00000143771.10,371
ENSG00000143786.6,483
ENSG00000143815.13,1848
ENSG00000143742.11,255
ENSG00000143819.11,1368
ENSG00000243709.1,1101
ENSG00000143768.10,1050
ENSG00000163041.8,411
ENSG00000182827.8,1587
ENSG00000185155.10,711
ENSG00000183814.14,1593
ENSG00000143799.11,3045
ENSG00000143772.8,2388
ENSG00000143801.15,1345.5
ENSG00000163050.15,1944
ENSG00000143776.17,5128.2
ENSG00000181450.16,1578
ENSG00000081692.11,1230
ENSG00000154342.5,1059
ENSG00000143761.12,546
ENSG00000143793.11,792
ENSG00000162910.17,441
ENSG00000143774.15,659
ENSG00000198835.3,1320
ENSG00000154358.18,24330
ENSG00000162931.10,1233
ENSG00000181218.5,393
ENSG00000196890.4,381
ENSG00000116574.5,777
ENSG00000154429.9,642
ENSG00000143632.13,1134
ENSG00000069248.11,3471
ENSG00000135776.4,2217
ENSG00000135801.8,1374
ENSG00000143641.9,1716
ENSG00000135775.12,2215.5
ENSG00000135744.7,1431
ENSG00000135773.11,1984
ENSG00000119280.15,816
ENSG00000143643.11,2502
ENSG00000173409.12,816
ENSG00000182118.5,555
ENSG00000143633.11,880.5
ENSG00000116906.10,2043
ENSG00000116903.7,2178
ENSG00000010072.14,949
ENSG00000135766.8,1281
ENSG00000116918.12,873
ENSG00000135778.10,573
ENSG00000143674.9,3111
ENSG00000135750.13,1011
ENSG00000183780.11,1369.5
ENSG00000059588.8,4866
ENSG00000168264.9,1740
ENSG00000173726.9,438
ENSG00000152904.10,903
ENSG00000162885.11,1242
ENSG00000168243.9,228
ENSG00000116962.13,3744
ENSG00000077585.12,1200
ENSG00000186197.11,633
ENSG00000116977.17,1017
ENSG00000077522.11,2685
ENSG00000116984.11,3684
ENSG00000116996.8,1623
ENSG00000133019.10,1773
ENSG00000091483.6,1533
ENSG00000117009.10,1441.5
ENSG00000174371.15,2476.5
ENSG00000180287.15,1518
ENSG00000179456.10,1596
ENSG00000035687.9,1371
ENSG00000179397.16,2586
ENSG00000121644.17,535.5
ENSG00000162851.7,1191
ENSG00000162852.12,2014.5
ENSG00000153207.13,6845
ENSG00000162714.11,1764
ENSG00000162711.15,2934
ENSG00000169224.11,356
ENSG00000162722.8,1461
ENSG00000196071.3,939
ENSG00000171161.11,1359
ENSG00000143727.14,431
ENSG00000115705.19,2572
ENSG00000171865.8,861
ENSG00000171863.11,585
ENSG00000118004.16,736.125
ENSG00000032389.11,1204.5
ENSG00000171853.14,2208
ENSG00000182551.12,531
ENSG00000176887.6,1326
ENSG00000134321.10,984
ENSG00000151692.13,879
ENSG00000115738.8,405
ENSG00000143797.10,1563
ENSG00000151693.8,2953.5
ENSG00000119185.11,528
ENSG00000119203.12,1999.5
ENSG00000151694.11,2475
ENSG00000134308.12,738
ENSG00000172059.9,1513.5
ENSG00000171848.12,1260
ENSG00000115756.11,582
ENSG00000115758.11,1386
ENSG00000115761.14,1991
ENSG00000143882.8,1248
ENSG00000143870.11,1384.2
ENSG00000162975.4,1485
ENSG00000150873.10,489
ENSG00000162976.11,513
ENSG00000169016.15,739
ENSG00000169006.6,1233
ENSG00000134324.10,2768.25
ENSG00000071575.10,1032
ENSG00000162981.13,879
ENSG00000151779.11,7116
ENSG00000079785.13,2223
ENSG00000134323.10,1078.5
ENSG00000197872.10,972
ENSG00000163032.10,576
ENSG00000163029.14,3276
ENSG00000178295.13,2727
ENSG00000170745.10,1476
ENSG00000240857.1,1011
ENSG00000143867.6,801
ENSG00000118965.13,3529.5
ENSG00000068697.6,702
ENSG00000115884.9,933
ENSG00000055917.14,3198
ENSG00000143878.9,591
ENSG00000118960.11,1179
ENSG00000143869.6,1353
ENSG00000118961.13,750.6
ENSG00000084674.12,13692
ENSG00000173960.11,780
ENSG00000163026.10,2017.5
ENSG00000119782.12,270
ENSG00000115128.6,378
ENSG00000115129.12,873
ENSG00000176732.6,390
ENSG00000198399.13,4619
ENSG00000084676.14,4283
ENSG00000138092.9,894
ENSG00000138031.13,3436.5
ENSG00000115137.10,678
ENSG00000115138.9,804
ENSG00000119772.15,1870.5
ENSG00000084731.12,2382
ENSG00000084733.9,603
ENSG00000084754.9,2292
ENSG00000138029.12,1388
ENSG00000157856.9,2223
ENSG00000115155.15,4843.5
ENSG00000171303.6,1185
ENSG00000213699.7,1116
ENSG00000115163.13,384
ENSG00000157851.15,1695
ENSG00000084764.9,823.5
ENSG00000084693.14,2407.5
ENSG00000138080.12,3051
ENSG00000138030.11,897
ENSG00000143994.12,1218
ENSG00000138073.12,1167
ENSG00000138074.13,1908
ENSG00000084774.12,6583.5
ENSG00000115194.9,1167
ENSG00000163793.11,442.5
ENSG00000138100.12,1140
ENSG00000163794.6,375
ENSG00000115204.13,531
ENSG00000115207.12,2736
ENSG00000115234.9,1375.5
ENSG00000163795.12,1533
ENSG00000115241.10,1641
ENSG00000115216.12,1620
ENSG00000157992.11,723
ENSG00000138002.13,5217
ENSG00000115226.8,705
ENSG00000084734.7,1878
ENSG00000243943.8,1598
ENSG00000176714.9,1080
ENSG00000198522.12,985.5
ENSG00000243147.6,181.5
ENSG00000171174.12,969
ENSG00000158019.19,1177
ENSG00000075426.10,981
ENSG00000163806.14,942
ENSG00000171103.9,1434
ENSG00000189350.11,3060
ENSG00000115295.18,1903
ENSG00000119801.11,366
ENSG00000172954.12,1188
ENSG00000158089.13,1644
ENSG00000013016.13,1608
ENSG00000158125.8,4002
ENSG00000162959.12,859.5
ENSG00000162961.12,300
ENSG00000021574.10,1801.5
ENSG00000152683.13,1334.4
ENSG00000119820.9,735
ENSG00000150938.8,3111
ENSG00000115808.10,2343
ENSG00000152133.13,792
ENSG00000055332.15,1594.5
ENSG00000115816.12,3165
ENSG00000003509.14,1179
ENSG00000115825.8,2673
ENSG00000115828.14,1086
ENSG00000163171.7,765
ENSG00000115841.18,1251
ENSG00000138061.10,1632
ENSG00000119787.12,1534.2
ENSG00000143889.14,1621.5
ENSG00000143891.15,1029
ENSG00000152147.9,504
ENSG00000163214.19,4161
ENSG00000115904.11,3979.5
ENSG00000011566.13,2580
ENSG00000152154.9,894
ENSG00000138050.13,1512
ENSG00000183023.17,2866.666667
ENSG00000143924.17,2899
ENSG00000115944.13,345
ENSG00000171126.7,1294.5
ENSG00000162881.6,1155
ENSG00000152518.6,1485
ENSG00000152527.12,4482
ENSG00000138036.17,907
ENSG00000138075.10,1956
ENSG00000143921.6,2022
ENSG00000138032.19,1081.5
ENSG00000138079.12,2058
ENSG00000143919.13,972
ENSG00000138083.4,999
ENSG00000170577.7,876
ENSG00000068784.11,2988
ENSG00000171132.12,2214
ENSG00000116016.12,2613
ENSG00000250565.5,681
ENSG00000151665.11,640.5
ENSG00000119878.5,306
ENSG00000171150.7,1611
ENSG00000239605.7,640.5
ENSG00000143933.15,396
ENSG00000119888.9,945
ENSG00000095002.11,2729
ENSG00000184261.4,1293
ENSG00000116062.13,3888
ENSG00000138081.18,2658
ENSG00000170802.14,1296
ENSG00000162869.14,2290
ENSG00000243244.4,2208
ENSG00000138039.13,2100
ENSG00000170820.10,2049
ENSG00000179915.19,2439.25
ENSG00000068912.12,1372
ENSG00000119737.5,1623
ENSG00000170634.11,310.5
ENSG00000115310.16,1888.2
ENSG00000085760.13,2184
ENSG00000163001.10,1066.5
ENSG00000275052.3,2433
ENSG00000138035.13,2352
ENSG00000115380.17,1482
ENSG00000028116.15,1337.25
ENSG00000115392.10,1158
ENSG00000119866.19,2070
ENSG00000115421.11,2211
ENSG00000162924.12,1812
ENSG00000162927.12,1590
ENSG00000162928.8,1212
ENSG00000162929.12,2000
ENSG00000173163.9,573
ENSG00000170340.10,1194
ENSG00000186889.8,597
ENSG00000115504.13,3590
ENSG00000115507.8,1065
ENSG00000014641.16,1042
ENSG00000169764.13,1510.5
ENSG00000197329.10,1257
ENSG00000119862.11,519
ENSG00000119844.13,2760.857143
ENSG00000115902.9,1152
ENSG00000011523.12,2101
ENSG00000138071.12,1192.5
ENSG00000143971.7,2781
ENSG00000197223.10,426
ENSG00000243667.5,970.5
ENSG00000115946.6,759
ENSG00000119865.7,441
ENSG00000115956.9,1053
ENSG00000169621.8,1536
ENSG00000169618.6,1182
ENSG00000169605.5,558
ENSG00000169604.18,1212
ENSG00000115977.17,2886
ENSG00000196975.13,933
ENSG00000087338.4,1548
ENSG00000059728.9,651
ENSG00000244617.2,780
ENSG00000169564.6,1071
ENSG00000115998.6,1725
ENSG00000116001.14,905.4
ENSG00000116005.10,1518
ENSG00000143977.12,231
ENSG00000035141.6,577.5
ENSG00000163235.14,490.5
ENSG00000075340.21,1880.25
ENSG00000152672.6,1737
ENSG00000116035.2,873
ENSG00000116039.10,1542
ENSG00000144031.10,1372
ENSG00000144043.10,591
ENSG00000124370.9,531
ENSG00000124383.7,2046
ENSG00000075292.17,5937
ENSG00000135636.12,6304.909091
ENSG00000003137.7,1426.5
ENSG00000116096.5,786
ENSG00000135638.12,873
ENSG00000144040.11,892.5
ENSG00000135631.14,2968.5
ENSG00000135617.3,567
ENSG00000135625.7,1461
ENSG00000144035.3,684
ENSG00000144034.13,586.5
ENSG00000144048.9,993
ENSG00000124356.14,1126
ENSG00000163017.12,1066.5
ENSG00000114956.18,702
ENSG00000065911.10,1053
ENSG00000188687.14,3390
ENSG00000204843.11,3681
ENSG00000005448.15,870
ENSG00000114993.14,1590
ENSG00000115274.13,1071
ENSG00000239779.5,810
ENSG00000204822.6,339
ENSG00000135637.12,2242.5
ENSG00000115289.11,780
ENSG00000115297.10,855
ENSG00000144045.12,2154
ENSG00000115317.10,1263.75
ENSG00000115318.10,2044.5
ENSG00000115325.12,1003
ENSG00000135622.11,2125
ENSG00000159399.8,2712
ENSG00000115350.10,354
ENSG00000115353.9,1080
ENSG00000115363.12,459
ENSG00000115364.12,879
ENSG00000005436.12,1742
ENSG00000143954.11,459
ENSG00000172023.6,501
ENSG00000115386.5,501
ENSG00000172016.14,528
ENSG00000162951.9,1569
ENSG00000163541.10,1041
ENSG00000034510.5,135
ENSG00000152284.4,1767
ENSG00000042445.12,1833
ENSG00000115459.16,1161
ENSG00000042493.14,1024.5
ENSG00000168906.11,1188
ENSG00000115486.10,1594
ENSG00000118640.9,303
ENSG00000168899.4,351
ENSG00000168894.8,462
ENSG00000168890.12,736.5
ENSG00000168878.15,1146
ENSG00000115523.15,450
ENSG00000168874.11,966
ENSG00000115525.15,1179
ENSG00000132313.13,538
ENSG00000068615.15,624.375
ENSG00000115548.15,3966
ENSG00000153561.11,1176
ENSG00000153563.14,652.5
ENSG00000172116.20,654
ENSG00000125551.17,291
ENSG00000172086.7,780
ENSG00000163586.8,384
ENSG00000144115.15,1127.25
ENSG00000153574.8,936
ENSG00000163060.7,1308
ENSG00000172005.9,315
ENSG00000144029.10,1174.5
ENSG00000144026.10,1203
ENSG00000155066.14,2505
ENSG00000115041.11,732
ENSG00000115042.8,945
ENSG00000144015.4,1341
ENSG00000158050.4,945
ENSG00000084090.12,1113
ENSG00000135956.7,591
ENSG00000144021.2,1020
ENSG00000144028.13,6411
ENSG00000121152.8,2022
ENSG00000114988.10,1063.5
ENSG00000158158.10,2328
ENSG00000168763.14,2052
ENSG00000163126.13,918
ENSG00000213337.7,552
ENSG00000168758.9,2502
ENSG00000144199.10,945
ENSG00000135940.5,390
ENSG00000115073.7,1131
ENSG00000144191.10,2058
ENSG00000115446.10,805.5
ENSG00000071073.11,1440
ENSG00000135951.13,2097
ENSG00000273045.4,276
ENSG00000144182.15,1122
ENSG00000158411.9,750
ENSG00000185414.18,486
ENSG00000185674.8,639
ENSG00000144214.8,585
ENSG00000115514.10,681
ENSG00000135945.8,3754.5
ENSG00000170500.11,1900.5
ENSG00000115526.9,1071
ENSG00000170485.15,2475
ENSG00000071082.9,377
ENSG00000158435.6,1533
ENSG00000163162.7,1203
ENSG00000175874.8,873
ENSG00000115590.12,1044
ENSG00000115594.10,1663.5
ENSG00000115598.8,1551
ENSG00000115602.15,1098
ENSG00000115604.9,1626
ENSG00000115607.8,1587
ENSG00000115616.2,2439
ENSG00000135953.9,1425
ENSG00000170417.13,479.25
ENSG00000135972.7,1191
ENSG00000135973.2,1119
ENSG00000135966.11,2583
ENSG00000135974.8,636
ENSG00000115641.17,840
ENSG00000119147.8,447
ENSG00000144057.14,1495.5
ENSG00000115665.7,1743
ENSG00000198203.8,907.5
ENSG00000198075.8,796.5
ENSG00000169756.15,987.3
ENSG00000153201.14,9675
ENSG00000163006.10,1866
ENSG00000135960.8,1347
ENSG00000144063.3,462
ENSG00000144061.11,2070
ENSG00000153094.20,389
ENSG00000153107.10,5835
ENSG00000153208.15,3000
ENSG00000144152.11,1251
ENSG00000114999.7,1134
ENSG00000125630.14,3160.8
ENSG00000125611.14,333
ENSG00000144136.9,2040
ENSG00000169607.11,2238
ENSG00000115008.5,816
ENSG00000125538.10,810
ENSG00000125571.8,568.2
ENSG00000136688.9,457.5
ENSG00000136696.9,484.5
ENSG00000136695.13,468
ENSG00000136697.11,459
ENSG00000136689.17,497.25
ENSG00000136682.13,1159.5
ENSG00000184492.6,1227
ENSG00000144134.17,648
ENSG00000115084.11,1291
ENSG00000088205.11,2013
ENSG00000125633.9,1896
ENSG00000125629.13,678
ENSG00000163064.6,1179
ENSG00000019169.10,1563
ENSG00000115107.18,1446
ENSG00000155368.15,329.5
ENSG00000080293.8,1323
ENSG00000144120.11,936
ENSG00000088179.7,2781
ENSG00000115109.12,1995.75
ENSG00000144118.12,621
ENSG00000163083.5,1224
ENSG00000115112.7,1440
ENSG00000155438.10,882
ENSG00000136732.13,347
ENSG00000136717.13,1461.272727
ENSG00000163161.11,2349
ENSG00000115718.16,1437
ENSG00000163166.12,2458.5
ENSG00000072163.17,959.4
ENSG00000144230.15,1062
ENSG00000136709.10,1922
ENSG00000144231.9,429
ENSG00000144233.8,941
ENSG00000136715.16,3186
ENSG00000136731.11,4668
ENSG00000152076.17,1044
ENSG00000136699.18,2431
ENSG00000152082.12,567
ENSG00000152086.8,1353
ENSG00000136710.8,535.5
ENSG00000136718.8,876
ENSG00000072135.11,1222.5
ENSG00000136698.7,565
ENSG00000178171.9,2586
ENSG00000136002.15,3852
ENSG00000115762.15,615
ENSG00000163040.13,965
ENSG00000183840.6,1362
ENSG00000152127.7,2226
ENSG00000152128.13,870
ENSG00000153086.12,924
ENSG00000082258.11,2092.5
ENSG00000176601.10,2388
ENSG00000048991.15,3211.8
ENSG00000115850.8,5784
ENSG00000076003.4,2466
ENSG00000115866.9,1506
ENSG00000150540.12,472
ENSG00000168702.15,13800
ENSG00000115919.13,1161
ENSG00000075884.11,1428
ENSG00000121964.13,1154
ENSG00000169554.15,3609
ENSG00000115947.12,1153
ENSG00000187123.13,516
ENSG00000168288.11,891
ENSG00000115963.12,735
ENSG00000184898.6,1074
ENSG00000123609.9,924
ENSG00000123610.4,834
ENSG00000080345.16,7380
ENSG00000162980.15,484.5
ENSG00000115145.8,1578
ENSG00000177917.9,634.5
ENSG00000177519.3,330
ENSG00000144278.13,1678.5
ENSG00000162989.4,1107
ENSG00000153234.12,1702.5
ENSG00000115159.14,2184
ENSG00000136542.7,2823
ENSG00000115165.8,1080
ENSG00000123612.14,1266.75
ENSG00000115170.12,1530
ENSG00000007001.11,1039.5
ENSG00000196151.9,1292
ENSG00000123636.16,6453
ENSG00000136536.13,2008
ENSG00000054219.10,5169
ENSG00000115221.9,2184
ENSG00000153250.16,1221
ENSG00000136560.12,819
ENSG00000197635.8,2299.5
ENSG00000115267.5,3078
ENSG00000115271.9,625.5
ENSG00000184611.10,2895
ENSG00000182263.12,2280
ENSG00000115290.8,1492.5
ENSG00000082438.14,3528.75
ENSG00000169507.8,1255
ENSG00000178662.14,1758
ENSG00000115339.12,1902
ENSG00000172318.5,981
ENSG00000172292.13,1167
ENSG00000152253.7,675
ENSG00000152254.9,766.5
ENSG00000073737.15,1050
ENSG00000081479.11,13968
ENSG00000163093.10,1026
ENSG00000239474.5,1821
ENSG00000138398.14,2265
ENSG00000138385.14,1227
ENSG00000144357.15,5667
ENSG00000128683.12,1230
ENSG00000198586.12,2157
ENSG00000123600.17,942
ENSG00000115827.12,1462.5
ENSG00000071967.10,674
ENSG00000128708.11,1260
ENSG00000172878.12,1008
ENSG00000144355.13,579
ENSG00000115844.9,987
ENSG00000091409.13,3186.6
ENSG00000152256.12,1341
ENSG00000091436.15,1885.5
ENSG00000144354.12,1234.5
ENSG00000172845.12,2244
ENSG00000138430.14,954
ENSG00000138433.14,1353
ENSG00000144306.12,1264.5
ENSG00000163328.12,2571
ENSG00000115935.15,1419
ENSG00000138435.13,1411.5
ENSG00000115966.15,1239
ENSG00000154518.8,429
ENSG00000128714.5,1032
ENSG00000128713.12,1017
ENSG00000128710.5,1023
ENSG00000128709.11,1059
ENSG00000175879.8,688
ENSG00000170166.5,768
ENSG00000128652.10,1299
ENSG00000128645.12,987
ENSG00000128654.12,792
ENSG00000170144.17,1068
ENSG00000018510.11,1977
ENSG00000197557.6,1998
ENSG00000079156.15,2782.2
ENSG00000180228.11,830.25
ENSG00000079150.16,579
ENSG00000170035.14,624
ENSG00000162992.3,1071
ENSG00000138434.15,3755
ENSG00000115252.17,1580.4
ENSG00000162998.4,978
ENSG00000061676.13,3396
ENSG00000162999.11,577.5
ENSG00000163002.11,955.5
ENSG00000170396.7,3630
ENSG00000138448.10,3065
ENSG00000064989.11,1386
ENSG00000003436.13,835.5
ENSG00000144366.14,927.6
ENSG00000168542.11,4401
ENSG00000115368.8,2493
ENSG00000138449.9,1716
ENSG00000138381.8,1932
ENSG00000128699.12,462
ENSG00000064933.15,1851.5
ENSG00000138379.4,1128
ENSG00000198130.13,1089
ENSG00000151689.11,1200
ENSG00000151690.13,2376
ENSG00000138386.15,1462.5
ENSG00000115419.11,1903.5
ENSG00000115415.17,2208
ENSG00000138378.16,2247
ENSG00000128641.16,3324
ENSG00000168497.4,1278
ENSG00000144339.10,898
ENSG00000081320.9,1119
ENSG00000119041.9,1951.5
